loss,val_loss
272.35845947265625,41.658626556396484
22.96704864501953,10.987015724182129
14.846050262451172,8.125931739807129
12.720409393310547,6.690221786499023
11.22647762298584,5.689225673675537
10.259645462036133,4.9494242668151855
9.286803245544434,4.344453811645508
8.528955459594727,3.824626922607422
7.850793361663818,3.3901007175445557
7.217602252960205,3.000126361846924
