loss,val_loss
198.87057495117188,9.793455123901367
9.986583709716797,4.836184501647949
7.590865612030029,3.555783271789551
6.548831462860107,2.8970494270324707
5.757572650909424,2.451197385787964
5.347391128540039,2.087818145751953
4.95932149887085,1.8697717189788818
4.618808269500732,1.6249617338180542
4.31847620010376,1.3765827417373657
4.072226524353027,1.2008558511734009
