loss,val_loss
222.93687438964844,22.524717330932617
10.894913673400879,3.7513415813446045
7.513049602508545,2.9062318801879883
6.817707538604736,2.4628684520721436
6.335043430328369,2.2099196910858154
6.004602432250977,2.0288100242614746
5.672385215759277,1.8553457260131836
5.392294883728027,1.7250161170959473
5.188268661499023,1.5696994066238403
5.03273344039917,1.4397963285446167
